target,ids,date,flag,user,text,sentiment,year
0,2054525390,Sat Jun 06 07:32:34 PDT 2009,NO_QUERY,Joco1114,This is my first twitter. I had to learn to my exam of AI... ,negative,2009
0,2054777491,Sat Jun 06 08:03:52 PDT 2009,NO_QUERY,melissakania,On break; I can see the cloud of dust where the last bit of the Aud roof just came down... 1 wall left ,negative,2009
0,2054840914,Sat Jun 06 08:11:20 PDT 2009,NO_QUERY,garytek,The heck? This is warmups. Cloud is such an AFK feeder noob  (rofl),negative,2009
0,2054878817,Sat Jun 06 08:15:52 PDT 2009,NO_QUERY,davemcdermid,This is not BBQ weather  but my car's clean so every cloud..,negative,2009
0,2055247853,Sat Jun 06 08:58:33 PDT 2009,NO_QUERY,anitagt,@wichogg jajajajaja!.... no pic-chur for tudei!  ...fraidais and saturdais ai dont oploud pic-churs cos not meni pipol coment on dem! ,negative,2009
0,2056252976,Sat Jun 06 10:48:23 PDT 2009,NO_QUERY,EduardasGricius,"tini.us server is still down, sorry for inaccessible tweet links  going to use http://bit.ly from now on",negative,2009
0,2056309764,Sat Jun 06 10:54:43 PDT 2009,NO_QUERY,julajulz,Our server is down  no more blog posts until someone can go to Equinex for us and reboot it. We would but we are in Holland.,negative,2009
0,2056596934,Sat Jun 06 11:26:11 PDT 2009,NO_QUERY,KendraJae,@mjbucky I love the angry cloud in the little movie before up...he was just misunderstood ,negative,2009
0,2056786019,Sat Jun 06 11:47:27 PDT 2009,NO_QUERY,xxshruthixx,Server is down... sadly... ,negative,2009
0,2056843103,Sat Jun 06 11:53:58 PDT 2009,NO_QUERY,MafiaWarsAddict,"Mafia Wars is experiencing server problems, must be the Cuba upgrades? I know its to be expected, but when I wanna play, I wanna play ",negative,2009
0,2056875257,Sat Jun 06 11:57:36 PDT 2009,NO_QUERY,theBESTBEST,"I can't handle this shit anymore.  When I move to St. Cloud, I think I'll come home even less than I do now.  I don't have a place in LF. ",negative,2009
0,2057130614,Sat Jun 06 12:25:46 PDT 2009,NO_QUERY,Texnomic,Windows Home Server RDC always times-out and i got tired ,negative,2009
0,2057341966,Sat Jun 06 12:49:28 PDT 2009,NO_QUERY,HappyGreg,"omg eve online server full      i guess 46,229 players online on one server will do that : /",negative,2009
0,2057585803,Sat Jun 06 13:16:44 PDT 2009,NO_QUERY,moldenbo,done cloud hoppin' until dec. thank goodness. i felt sick by the last flight. ,negative,2009
0,2057946437,Sat Jun 06 13:58:07 PDT 2009,NO_QUERY,AdageBusiness,"Need to get hold of Woosh (NZ, ISP) .. anyone know of other contact methods? their email server and phones seem to be down ",negative,2009
0,2057975574,Sat Jun 06 14:01:23 PDT 2009,NO_QUERY,owenj2o,@steve228uk I would install the old version but I don't think it'll work on Server 08 ,negative,2009
0,2058020241,Sat Jun 06 14:06:33 PDT 2009,NO_QUERY,ono_matope,My test server freeze sometime  I examine memtest86,negative,2009
0,2058725765,Sat Jun 06 15:30:33 PDT 2009,NO_QUERY,ImNickArmstrong,This 45-seconds-per-update on my GoDaddy hosted WordPress stuff is getting really tiring   @GoDaddyGuy - Any evil happening on my server?,negative,2009
0,2058770491,Sat Jun 06 15:35:40 PDT 2009,NO_QUERY,julinhasr,Ai que preguiÃ§a de shopping ,negative,2009
0,2058826935,Sat Jun 06 15:42:20 PDT 2009,NO_QUERY,macpug,@wilshipley How true. No smoking in any public place should include outside.  Sux to hold your breath &amp; walk thru a cloud to go in places ,negative,2009
0,2058911566,Sat Jun 06 15:52:28 PDT 2009,NO_QUERY,nadimhaque,I already regret having started to read up on SharePoint Server 2007. No Vista reading (whatever it'd be good for) yet...  ,negative,2009
0,2059090512,Sat Jun 06 16:13:39 PDT 2009,NO_QUERY,johnxy888,"Battlefied: Heroes server has been down  Instead of going outside or doing something productive, I've reinstalled TF2 xP",negative,2009
0,2059746488,Sat Jun 06 17:33:16 PDT 2009,NO_QUERY,metamarshall,"Big day working on the home office.  Carpet is down, furniture is in, PCs are set up &amp; cables are organized. Still having server issues. ",negative,2009
0,2059838113,Sat Jun 06 17:44:17 PDT 2009,NO_QUERY,chanc,Definitely having the Nvidia problem with my Macbook Pro.  Just made appt with the Genius Bar.,negative,2009
0,2059878958,Sat Jun 06 17:49:16 PDT 2009,NO_QUERY,robbyx4595,"@H2OCena i finally got it to download but it says the server is full, ill keep trying. ",negative,2009
0,2060408130,Sat Jun 06 18:51:01 PDT 2009,NO_QUERY,amyty,@luminairex seems it's related to domain name servers not resolving in my area. It could be days. ,negative,2009
0,2061826312,Sat Jun 06 21:42:12 PDT 2009,NO_QUERY,sandyclaws919,i bought the sims 3!! when i went to install it my video card was not compatible  i have and nvidia geforce2  mx 100/200 ,negative,2009
0,2062020732,Sat Jun 06 22:08:40 PDT 2009,NO_QUERY,meowN,Well this is interesting. It seems that the PS3 version of the MadCatz sticks do not work on usb ports powered by nVidia/ATI chipsets yet ,negative,2009
0,2062265512,Sat Jun 06 22:45:23 PDT 2009,NO_QUERY,higoodbarry,"Looks like we had a power outage in our sydney datacentre. Engineers have restored sites, admin access soon. Sorry people ",negative,2009
0,2062600007,Sat Jun 06 23:42:48 PDT 2009,NO_QUERY,yassa,"No outgoing connections to external E-Mail servers at Marvell  . Weird enough, twitter works fine.",negative,2009
0,2062614976,Sat Jun 06 23:45:31 PDT 2009,NO_QUERY,carolmendy,"Ai, que sono. Que faÃ§o eu online ainda? ",negative,2009
0,2062742368,Sun Jun 07 00:09:10 PDT 2009,NO_QUERY,Derolius,"there's a little, fat black cloud following me  oh wait, never mind. its just gusto =D",negative,2009
0,2063232998,Sun Jun 07 01:51:30 PDT 2009,NO_QUERY,Chillez73,@sammyrichards yep same over here. Yahoo imap server seems to be the problem. Web and POP access do work ,negative,2009
0,2063361085,Sun Jun 07 02:20:55 PDT 2009,NO_QUERY,jakelovesyuna,@roleplaygateway Why is the server down this time? i was looking forward to some roleplay today ,negative,2009
0,2063849149,Sun Jun 07 04:19:00 PDT 2009,NO_QUERY,drsuzy,"@sarasioux Urgent: The linux server, with bloggamy, the institute site, drsuzyb &amp; blockopedia, is down  Please restart the Mysql.ASAP!",negative,2009
0,2063957699,Sun Jun 07 04:43:39 PDT 2009,NO_QUERY,siphilp,hmm pagemethod works locally but not on server  anyone had this problem?,negative,2009
0,2064060413,Sun Jun 07 05:05:18 PDT 2009,NO_QUERY,jhudson,@extralife &quot;The requested URL /wa1extralife/The_Instance_06-06-2009_Show_148.mp3 was not found on this server.&quot; ,negative,2009
0,2064230657,Sun Jun 07 05:39:07 PDT 2009,NO_QUERY,indigo423,"VMware ESXi 4.0 runs only on 64bit hardware, damn I canÂ´t upgrade my home &quot;server&quot; from 3.5U4  my HP DX2000M 3GHz/4GB RAM ",negative,2009
0,2064334587,Sun Jun 07 05:58:36 PDT 2009,NO_QUERY,Mainboarder,Combat Arms Server are too busy  &lt;http://combatarms.nexoneu.com/&gt;,negative,2009
0,2064745150,Sun Jun 07 07:04:04 PDT 2009,NO_QUERY,thebiz,"our servers are down at the moment here in Kosovo, working on streaming the show to you ",negative,2009
0,2064774562,Sun Jun 07 07:08:18 PDT 2009,NO_QUERY,theimp67,"@vin495 I spoke too soon, too much cloud ... it's nice and warm when the sun's out but it isn't out enough. Damn. ",negative,2009
0,2065372523,Sun Jun 07 08:27:38 PDT 2009,NO_QUERY,Ian_Oliver,"Having a server, PC, hi-fi, homeplug, router, switch and WAP on in your bedroom isn't too comfortable in the warmer months ",negative,2009
0,2065799402,Sun Jun 07 09:18:48 PDT 2009,NO_QUERY,harish,@fatgenius - #ubuntu does not allow LTS to non-LTS upgrade  ... used to try and run the same version on servers and my comp. Not anymore!,negative,2009
0,2066123551,Sun Jun 07 09:56:01 PDT 2009,NO_QUERY,TheQuietOne35,@Zackarydoo   if only the blackberry  server would actually let me GET anywhere   UGH,negative,2009
0,2066498422,Sun Jun 07 10:38:05 PDT 2009,NO_QUERY,NextOnHeroes,booo our server is having performance issues.. ,negative,2009
0,2066954206,Sun Jun 07 11:28:49 PDT 2009,NO_QUERY,maandypereira,@thaaats ai  qualquer dia desses tento te ligar ok rs beijos &lt;3,negative,2009
0,2067121897,Sun Jun 07 11:47:12 PDT 2009,NO_QUERY,AdamDeAloe,Geocaching.com &quot;Server is Too Busy&quot;.  ,negative,2009
0,2067143022,Sun Jun 07 11:49:32 PDT 2009,NO_QUERY,jebus9624,Ai I wish I could be more productive!  The hardest part is moving ,negative,2009
0,2067507460,Sun Jun 07 12:28:07 PDT 2009,NO_QUERY,libni,"Replacing an IBM AIX server, making an INFORMIX BACKUP in the old one, then upload the backup to the new one...Yeah I know its SUNDAY  ",negative,2009
0,2067549163,Sun Jun 07 12:32:30 PDT 2009,NO_QUERY,TimB5150,@Blazex3  My sunny day is starting to cloud up ,negative,2009
0,2067560172,Sun Jun 07 12:33:40 PDT 2009,NO_QUERY,Jewstina,I'm at chilis and codys my server ,negative,2009
0,2067606475,Sun Jun 07 12:38:32 PDT 2009,NO_QUERY,Total_Music,"We're moving onto a new server! Its going to take a week or two.  We might have to start over again,  awww.",negative,2009
0,2068553870,Sun Jun 07 14:16:54 PDT 2009,NO_QUERY,WinchesterL,@mindlesspursuit *hugs* I'm sorry your server glitched like that. ,negative,2009
0,2068566715,Sun Jun 07 14:18:15 PDT 2009,NO_QUERY,amoebe,Wondered why the server wasn't availible (no ssh etc.) after boot... connected a screen: does a file system check (2 TB) ,negative,2009
0,2068835441,Sun Jun 07 14:47:10 PDT 2009,NO_QUERY,brucewagner,What's going on with Gmail!? I keep getting &quot;Oops... a server error occurred and your email was not sent. (#102)&quot; Can't Send. Can't Save. ,negative,2009
0,2068871966,Sun Jun 07 14:51:13 PDT 2009,NO_QUERY,Sims3Website,"@snw He moved host from someone else to my server, and for some reason my server has troubles with mybb ",negative,2009
0,2069207901,Sun Jun 07 15:27:33 PDT 2009,NO_QUERY,erikbarker,What a nightmare...  lost the radio stream due to flood attacks on the streaming server   We are back up and kicking now.,negative,2009
0,2069353558,Sun Jun 07 15:43:21 PDT 2009,NO_QUERY,abigbat,"Sorry for the lack of updates guys, Internet's been down and I just can't fix it! Bloody DNS servers not working, it's all beyond me ",negative,2009
0,2069395036,Sun Jun 07 15:47:57 PDT 2009,NO_QUERY,brandoncloud,Missing my ipod right now  -Cloud,negative,2009
0,2069673768,Sun Jun 07 16:18:53 PDT 2009,NO_QUERY,skyn3t,"Our Ragnarok Online game server got crashed some hours back, major server crash at the hosts end, all players turning violent ",negative,2009
0,2070240727,Sun Jun 07 17:20:36 PDT 2009,NO_QUERY,hellonenen,OH NOES # 2 AND SERVER IS DOWNN. http://bit.ly/VwV6H  Screw you tweeterwall. ,negative,2009
0,2070505120,Sun Jun 07 17:48:49 PDT 2009,NO_QUERY,NextOnHeroes,@Tarot1 nextonheroes.com server is still down  but twitpic should work http://twitpic.com/6ucgb,negative,2009
0,2070952505,Sun Jun 07 18:34:48 PDT 2009,NO_QUERY,rubyfuerza,Enjoying lezzie happy hour @ the Lex but the dark cloud is hanging over over our SF family. ,negative,2009
0,2071034164,Sun Jun 07 18:43:18 PDT 2009,NO_QUERY,kdhoney1,"@Upstatemomof3 grrr my server is being really slow, or not working today.    I just signed with them so I am stuck.",negative,2009
0,2071060807,Sun Jun 07 18:46:01 PDT 2009,NO_QUERY,leicafanboy,"@raymondsiu No m4/3 prime yet. I have no prime now. Even if I put my Nikon 28mm AI lens on G1, it is still 56mm equivalent.  ",negative,2009
0,2071105820,Sun Jun 07 18:50:38 PDT 2009,NO_QUERY,caredeeply_gina,"Sunburned  home and on aim and class server, talk to me!!",negative,2009
0,2071235748,Sun Jun 07 19:03:45 PDT 2009,NO_QUERY,kdhoney1,@Upstatemomof3 how do you like your server that you are using?  I am having tons of problems with mine ,negative,2009
0,2071964502,Sun Jun 07 20:10:33 PDT 2009,NO_QUERY,chraincheung,Server down again ,negative,2009
0,2072081519,Sun Jun 07 20:22:10 PDT 2009,NO_QUERY,chadgross,is rather disenfranchised with Community Server  ,negative,2009
0,2072159865,Sun Jun 07 20:30:24 PDT 2009,NO_QUERY,mwickenkamp,"me to server at family restaurant: &quot;my salad is gritty with dirt or sand&quot; server reply: &quot;yep, sometimes they don't wash the lettuce well&quot; ",negative,2009
0,2072292988,Sun Jun 07 20:45:03 PDT 2009,NO_QUERY,jiriteach,I think I've totally HOSED ArcGIS Server 9.3.1 on my laptop ,negative,2009
0,2175075905,Mon Jun 15 00:01:32 PDT 2009,NO_QUERY,LeoWolfe,@happysherpa did i mention all the servers wear kilts? it's a little gimmicky but it's a fun place. not the same thing as bein' there tho ,negative,2009
0,2175386143,Mon Jun 15 00:50:36 PDT 2009,NO_QUERY,tatewatkins,"wishes he got an nvidia card, ati drivers on linux seem pretty balls ",negative,2009
0,2175490611,Mon Jun 15 01:08:04 PDT 2009,NO_QUERY,danpaun,Dreamhost yo-yo: servers are up and down every hour. ,negative,2009
0,2175603999,Mon Jun 15 01:27:39 PDT 2009,NO_QUERY,hawaiikaos2,Wikipedia FAIL  Oh where oh where is your slave server little wiki??,negative,2009
0,2175656920,Mon Jun 15 01:36:51 PDT 2009,NO_QUERY,CrayolaPixie,dude cloud control sold out... buffalo country was on a channel ten add  not fair,negative,2009
0,2175662393,Mon Jun 15 01:37:47 PDT 2009,NO_QUERY,MeusVox,I gave up on the router. It's just not going to work with my external until the new firmware.  Means my desktop is now a file server. ,negative,2009
0,2176188871,Mon Jun 15 03:10:08 PDT 2009,NO_QUERY,eshopbooster,"Note to self, before buying huge job lots of internet only games, make sure there are still servers running for it.  Another 99p wasted ",negative,2009
0,2176190809,Mon Jun 15 03:10:27 PDT 2009,NO_QUERY,ClaireRidgway,@simonhowes there's a looming grey cloud coming over now though! Think the rain is on its way ,negative,2009
0,2176284505,Mon Jun 15 03:26:47 PDT 2009,NO_QUERY,rahulbatra,@startonomics Too bad I cannot use it.. Gmail IMAP is a non starter at IIT servers ,negative,2009
0,2176771569,Mon Jun 15 04:42:58 PDT 2009,NO_QUERY,rsms,Hit the &quot;upgrade&quot;-button for my Wordpress and it deleted every file it could on the whole server. I'm in shock. Years of blogging gone. ,negative,2009
0,2177167032,Mon Jun 15 05:35:16 PDT 2009,NO_QUERY,Jademaliburoad,Server down  working on another update meanwhile...,negative,2009
0,2177251581,Mon Jun 15 05:45:36 PDT 2009,NO_QUERY,xxLOVELEENAxx,boy kid cloud i like him. a1 was alright. the girls were sweeet.. the weekend was fun...still not heard anything ,negative,2009
0,2177990275,Mon Jun 15 07:01:41 PDT 2009,NO_QUERY,OChristine,"i'm back - went to six flags fri, it was so fun: hardly no lines. rode everything twice. but i missed ai's bbq cuz of the rain on sat ",negative,2009
0,2178177549,Mon Jun 15 07:18:42 PDT 2009,NO_QUERY,mateuszlatawski,I have to design website for fishing club and put this shit on free server  whats a crap ,negative,2009
0,2178293860,Mon Jun 15 07:29:15 PDT 2009,NO_QUERY,araYans,stupid .AI file suddenly went corrupt  lost all the logo concepts... and now i look like a lazy-ass at the intern!,negative,2009
0,2178323336,Mon Jun 15 07:31:53 PDT 2009,NO_QUERY,FlidMaster,@scienco i think i am missing out on these sexy times. All we have here is cloud ,negative,2009
0,2178940765,Mon Jun 15 08:25:21 PDT 2009,NO_QUERY,piperi,@burnermanx por ai ,negative,2009
0,2179104243,Mon Jun 15 08:39:00 PDT 2009,NO_QUERY,JoReynolds55,Has had to give in to the cloud and come in   Think a thunder storm is on it's way !,negative,2009
0,2179265790,Mon Jun 15 08:52:17 PDT 2009,NO_QUERY,mutovkin,http://bit.ly/3MhdL  - nVidia GT 230M or GT 240M would have been darn nice in my &quot;new&quot; MacBook Pro 15&quot;... ,negative,2009
0,2179653536,Mon Jun 15 09:24:00 PDT 2009,NO_QUERY,JadeRhianna,"There's A Beautiful Cloud Patteren Outside My Window, Why Won't My Stupid Camera Take The Picture? It'll Be Lost Forever ",negative,2009
0,2180114759,Mon Jun 15 10:01:51 PDT 2009,NO_QUERY,jamie_shepherd,Hopes that big cloud isn't full of rain... I've just washed my car! ,negative,2009
0,2180319744,Mon Jun 15 10:18:31 PDT 2009,NO_QUERY,Proxim3,or not all servers are down ,negative,2009
0,2180397163,Mon Jun 15 10:24:55 PDT 2009,NO_QUERY,hostdime,@justmad Sorry it took so long to reply. I see that the server was rebooted during that time.  Are you still having problems?,negative,2009
0,2180596839,Mon Jun 15 10:41:07 PDT 2009,NO_QUERY,eman0123,so i was attempting to upgrade wordpress to 2.8 and it totally hosed my web server ,negative,2009
0,2181028925,Mon Jun 15 11:16:10 PDT 2009,NO_QUERY,badgersmoon,@PurplePyroPixie And within minutes of my previous post the sun disappeared under a huuuuuuge black cloud. ,negative,2009
0,2181043598,Mon Jun 15 11:17:22 PDT 2009,NO_QUERY,sizl,if anyone has their site hosted on IPOWERWEB servers.. its probably down right now ,negative,2009
0,2181189716,Mon Jun 15 11:29:25 PDT 2009,NO_QUERY,catarionna,"@mastermatt111 Nice, thanks! I'll check that out. My Web Host's server is down when I have deadlines  Does your host have much downtime?",negative,2009
0,2181277055,Mon Jun 15 11:36:31 PDT 2009,NO_QUERY,Rebafan330,"You are my sun,a small star at night,if your path to the cloud, live in my heart ,YOU ARE MY SUN REBA &lt;3 . Sad  ..I miss my friends ..",negative,2009
0,2181391106,Mon Jun 15 11:45:52 PDT 2009,NO_QUERY,anibunny,All the Sales AEs are depressed around me.  There is a dark gloomy cloud over all our cubes. ,negative,2009
0,2181559111,Mon Jun 15 11:59:37 PDT 2009,NO_QUERY,gerigk,"Connection Problems: Sorry, SMF was unable to connect to the database. This may be caused by the server being busy. Please try again... ",negative,2009
0,2181666608,Mon Jun 15 12:08:07 PDT 2009,NO_QUERY,psycho_vnz,"@dientuki the server is down, repeat the server is down ",negative,2009
0,2181701814,Mon Jun 15 12:10:54 PDT 2009,NO_QUERY,ripienaar,"@NickBown yeah, pronouncing server names were the main hassle 'tc1' 'db1' etc, no good ",negative,2009
0,2181842077,Mon Jun 15 12:22:17 PDT 2009,NO_QUERY,dolshi,MuNcHing: Bespin Â» Code in the Cloud..    oh.. i stil luv ff 2.. y? addons.. ff3 still incompatible. https://bespin.mozilla.com/index.html,negative,2009
0,2182725237,Mon Jun 15 13:33:10 PDT 2009,NO_QUERY,littlecharva,"@AlexJReid It downloaded fine, but the file is stored on the server and the dodgy wifi means iTunes can't read it without stuttering ",negative,2009
0,2182733148,Mon Jun 15 13:33:48 PDT 2009,NO_QUERY,ambienteer,Ambienteer server problems ongoing.  I think a new host is required. Wordpress has been hacked repeatedly by .cn domains  - Fixing ASAP.,negative,2009
0,2182774055,Mon Jun 15 13:37:06 PDT 2009,NO_QUERY,Kevin_Jackson,@beaker @ruv Cisco puts together the cloud dream team. - Guess I'm still on the bleachers getting picked on ,negative,2009
0,2184435518,Mon Jun 15 15:54:28 PDT 2009,NO_QUERY,michaelbridge,Today I'm without a unix server for the first time in 14 years.  ,negative,2009
0,2184459000,Mon Jun 15 15:56:35 PDT 2009,NO_QUERY,chaelstenchever,So i am trying to work on my foot tan but there is a big ugly cloud in the way ,negative,2009
0,2184513513,Mon Jun 15 16:01:16 PDT 2009,NO_QUERY,KristineOisKOed,@ageiscool awww. thats good! i reeally did want to go! but i couldnt be a participant nor a server. so i would be outta place ,negative,2009
0,2184729349,Mon Jun 15 16:20:04 PDT 2009,NO_QUERY,thorinvangelden,@Djspare  stuff is busy with updating to new server....,negative,2009
0,2185767433,Mon Jun 15 17:52:30 PDT 2009,NO_QUERY,kelsomorris,Is eating at Goldie's and one of his church students is his server...work tonight...   ,negative,2009
0,2185780025,Mon Jun 15 17:53:41 PDT 2009,NO_QUERY,kreyne,@TerryJamesT That's exactly what I had! It would've been perfect but the server heard &quot;black pepper&quot; instead of &quot;bell pepper.&quot; I'm wimpy ,negative,2009
0,2185974008,Mon Jun 15 18:10:35 PDT 2009,NO_QUERY,kristinleigh,twitpic doesn't work for me anymore  i've tried each different server too.,negative,2009
0,2186129660,Mon Jun 15 18:23:56 PDT 2009,NO_QUERY,derekrose,@kaijuu Maybe the fleas sabotaged your home server. ,negative,2009
0,2186153391,Mon Jun 15 18:25:56 PDT 2009,NO_QUERY,AlyssaMeyer,"@BrittanyLong i'm so sorry!!! sammy told me, get on the cloud ",negative,2009
0,2186340886,Mon Jun 15 18:42:04 PDT 2009,NO_QUERY,highfive452,"@plumchik2 so yea, it downloaded. Then the troy server quarantined my connection. ",negative,2009
0,2186518707,Mon Jun 15 18:57:25 PDT 2009,NO_QUERY,Nieubreed,"@AvennaStudios Argg, I know man. I'm pretty salty about it. We are transferring the site over from a windows server to a linux server... ",negative,2009
0,2186524963,Mon Jun 15 18:57:57 PDT 2009,NO_QUERY,llamamoney,Once again I'm unable to access any of my sites.  Really need to upgrade to private server I guess.  So much downtime lately ,negative,2009
0,2186575044,Mon Jun 15 19:02:02 PDT 2009,NO_QUERY,brivydotcom,@HIVELOCITY Dude I ordered a server and was canceled since I was underage? Why why why ,negative,2009
0,2186847539,Mon Jun 15 19:25:27 PDT 2009,NO_QUERY,canadianrockies,@rainbowswirlz I can't get on Etsy now - I was doing a listing and I got a 500 Internal Server error... not good ,negative,2009
0,2187190733,Mon Jun 15 19:55:25 PDT 2009,NO_QUERY,LikeSunday,@sydeshow mine is Little Black Cloud î? ,negative,2009
0,2187699559,Mon Jun 15 20:40:18 PDT 2009,NO_QUERY,fleximsam,@Mimo777 I Never Got To Go To Mimo's Party When I Reach It Says Server Full  I Think Im Not Supposed To Go To Hes Party ,negative,2009
0,2187829171,Mon Jun 15 20:52:15 PDT 2009,NO_QUERY,goodwid,No luck setting up squid server   Hopefully others have better luck. #Iranians #Tehran,negative,2009
0,2188588061,Mon Jun 15 22:10:30 PDT 2009,NO_QUERY,Berin_Iwlew,@mahdi The server is down... ,negative,2009
0,2188962596,Mon Jun 15 22:56:27 PDT 2009,NO_QUERY,AdrianK09,"@LeafyVC Server is free, workstation isn't  I don't have it set up yet, because you have to install VM.S. from the terminal and I'm stuck.",negative,2009
0,2189096737,Mon Jun 15 23:14:03 PDT 2009,NO_QUERY,pikovit,is going to try double booting Vista and Server 2003. That should be tons of fun.. erm.. I mean headaches... ,negative,2009
0,2189319843,Mon Jun 15 23:45:49 PDT 2009,NO_QUERY,MyWetSpot,Sorry everyone.. Server errors really suck   I'm working on it.   www.mywetspot.org,negative,2009
0,2189367191,Mon Jun 15 23:52:08 PDT 2009,NO_QUERY,jradc,"@SamuelW_ my day was fantastic, besides work. cloud 9 for me. sorry youre having a challenging moment. major suckage. ",negative,2009
0,2189433977,Tue Jun 16 00:01:19 PDT 2009,NO_QUERY,psam,Mail for Exchange not working after the update! Phone refuses to detect the corporate mail server!  #Nokia,negative,2009
0,2189592341,Tue Jun 16 00:24:22 PDT 2009,NO_QUERY,Swen_BlueReef,3GS in August? Ai meh??? ,negative,2009
0,2189644383,Tue Jun 16 00:32:11 PDT 2009,NO_QUERY,Breadmaker6,@fourzerotwo  has there been an issue with the UK PS3 COD4 servers? Gold Cross being hampered by lack of playtime ,negative,2009
0,2189677695,Tue Jun 16 00:37:21 PDT 2009,NO_QUERY,djays,"@sam_sun Lucky u , u r using php am stuck with sql server ",negative,2009
0,2189703068,Tue Jun 16 00:41:17 PDT 2009,NO_QUERY,LinkSmash,NOOOOOOOOOOOOOOO!!!!!! Xbox servers down!   I guess I'll just get on the PS3 and play the Uncharted Beta.  ha Traitor!,negative,2009
0,2189728146,Tue Jun 16 00:45:17 PDT 2009,NO_QUERY,MarkConstable,"Another lovely day in sussex! Not a cloud in the sky. Working in the middle of knowehere, indoors. ",negative,2009
0,2190101002,Tue Jun 16 01:46:11 PDT 2009,NO_QUERY,kirth,hmm linux file server making terrible noises... might have to decommission it ,negative,2009
0,2190128163,Tue Jun 16 01:50:54 PDT 2009,NO_QUERY,URLuscious,"Servers are back up &amp; running - waiting to hear what the cause was.   if your site was impacted, please contact me.",negative,2009
0,2190196290,Tue Jun 16 02:02:26 PDT 2009,NO_QUERY,rubberbandage,"Why does drupal's search suck so hard, and why does command-line access to a hosted server cost so much? I want sphinx, or at least solr! ",negative,2009
0,2190276016,Tue Jun 16 02:15:54 PDT 2009,NO_QUERY,craigofnz,@garminconnect: DOWN!!  [Service Unavailable - Zero size object The server is temporarily unable to service your request.],negative,2009
0,2190287114,Tue Jun 16 02:17:47 PDT 2009,NO_QUERY,Syphiss,Servers down... NOOOOOOOOOOOOOOOO!!! ,negative,2009
0,2190481898,Tue Jun 16 02:51:23 PDT 2009,NO_QUERY,Asma_Mourad,@PaulaAbdul fox should knw that AI wouldnt ever work w/out u n they should be fair   my fingers r doin some major crossing right now!,negative,2009
0,2190569912,Tue Jun 16 03:06:17 PDT 2009,NO_QUERY,_Nanu_,Pagereboot has now been taken down for good due to the cost of data driven through the servers last night! ,negative,2009
0,2190765566,Tue Jun 16 03:39:57 PDT 2009,NO_QUERY,chadszinow,VM server running! Final solution was selecting a diff network connection. Don't know what was crashing it b4. Comp boots slower now ,negative,2009
0,2191097534,Tue Jun 16 04:30:51 PDT 2009,NO_QUERY,melody_mn,ai....still @ office....poor ,negative,2009
0,2191127397,Tue Jun 16 04:35:05 PDT 2009,NO_QUERY,joeharris76,I'm converting a SQL Server DW app to run on Oracle. Not exactly fun: T-SQL â  PL/SQL   4 days of non-stop regex so farâ¦,negative,2009
0,2191221660,Tue Jun 16 04:48:12 PDT 2009,NO_QUERY,libraryninja,@The_Librain Fingers crossed - if someone bypassing server there can IT not trace? Or something?? Grr... hackers really annoy me ,negative,2009
0,2191287572,Tue Jun 16 04:57:14 PDT 2009,NO_QUERY,mercurii,is beamin' over the fact that he got his glassfish server working today but sad he doesn't have time to mess with it ,negative,2009
0,2191347378,Tue Jun 16 05:05:03 PDT 2009,NO_QUERY,SunnyAmericano,ARGH! Server maintenance  so ends my life...,negative,2009
0,2191351830,Tue Jun 16 05:05:36 PDT 2009,NO_QUERY,clairey_led,I think a server somewhere might be brokered. Barclays and the GTTR both seem to hate me at the moment... ,negative,2009
0,2191499389,Tue Jun 16 05:24:15 PDT 2009,NO_QUERY,ModBod01,"@belazir Testing a windows domain, including all the application servers ",negative,2009
0,2191533076,Tue Jun 16 05:28:27 PDT 2009,NO_QUERY,squirrelpope,Worst day ever...  Dental work and both XBL and Warhammer servers are down today ,negative,2009
0,2192683962,Tue Jun 16 07:24:03 PDT 2009,NO_QUERY,Randomnessness,@brookefraser Your website appears to be having upstream server issues ,negative,2009
0,2192784929,Tue Jun 16 07:32:45 PDT 2009,NO_QUERY,raaddd,OMG.I WAS WRONG.OMG HOW COULD IT...HAHAHA.Shit.It's Zhen De Ai Ni.I'm ashamed.  Anyway he actually has the canto version. :O,negative,2009
0,2193076339,Tue Jun 16 07:57:54 PDT 2009,NO_QUERY,ich_liebe_dich,"Am outside, showered and plants are watered. Sun gone behind a cloud and wind has picked up a bit. ",negative,2009
0,2193219350,Tue Jun 16 08:09:33 PDT 2009,NO_QUERY,andreasohlund,"@thomaslundstrom ah , you are talking about generating the server side! svcutil won't do that ",negative,2009
0,2193446475,Tue Jun 16 08:28:13 PDT 2009,NO_QUERY,mrtux_hdb,"@khanh_coltech Khá» cÃ³ sáºµn cÃ¡i HirenBoot tháº¿ lÃ  nhá»i vÃ o, ai dÃ¨ ",negative,2009
0,2194236338,Tue Jun 16 09:31:27 PDT 2009,NO_QUERY,1rdreamer,"Can't vote at the moment, coming up &quot;internal server error&quot; ",negative,2009
0,2194285213,Tue Jun 16 09:35:23 PDT 2009,NO_QUERY,relle_goddess,Crap.  WoW servers are still down ,negative,2009
0,2194514812,Tue Jun 16 09:53:55 PDT 2009,NO_QUERY,miller_klein,Apparently the cloud will help facilitate rich conversations ,negative,2009
